
l_y_itc 10567.41978987577, 6277.669515955061
0.0	-18.380509287513068	3942.8666229661126	10.919104676100517	200
0.1	591.1934498615151	6411.625399072067	32.982868262105114	200
0.2	1401.0945480388589	7230.4163387723	    33.40743529833255	200
0.3	2490.381723398994	8560.752506844645	66.06276588120117	200
0.4	3627.750504340457	9251.570335758963	72.15600482609412	200
0.5	4469.006972409502	9074.846074172783	81.28634087863105	98
0.6	5353.090877337593	9036.137292369032	101.86847052935907	153
0.7	6285.925333906339	9141.90572367776	224.57142847537983	144
0.8	7645.044267364495	9763.799635868854	493.05532596845603	80
0.9	8615.961405930426	10059.55457289138	2599.8256562792008	72
1.0	10567.41978987577	10567.41978987577	6277.669515955093	83

fix-l_y_itc  8057.610315283041, 4872.271654375774
0.0	-1.296539562011646	2647.5538029548056	0.7839908744140132	200
0.1	528.8846480635008	5395.297156867751	7.152060007090963	200
0.2	1079.497063319018	5523.200679288433	19.004375187038054	200
0.3	1647.636933520592	5671.339835337957	46.44371832869717	178
0.4	2210.271026685706	5934.688227160637	164.88023696476287	102
0.5	2837.937127827584	5994.17093405877	192.46747151898737	95
0.6	3579.51059678042	6456.479878603446	445.00983119922944	74
0.7	4341.006967454487	6770.534001913819	802.9475062851521	63
0.8	5448.601655563834	8718.71839017694	4614.832367520178	22
0.9	7152.483284108355	8886.098390062543	5109.573494935183	10
1.0	8904.608202250507	8904.608202250507	5317.304167069447	8
