14/08/2013 17:00,15/08/2013 01:00,0.637459326,332.1177409
14/08/2013 17:30,15/08/2013 01:30,0.691573138,331.9913843
14/08/2013 18:00,15/08/2013 02:00,0.699111103,331.6625642
14/08/2013 18:30,15/08/2013 02:30,0.66655605,331.2144051
14/08/2013 19:00,15/08/2013 03:00,0.600360793,330.6738493
14/08/2013 19:30,15/08/2013 03:30,0.506028391,329.9963465
14/08/2013 20:00,15/08/2013 04:00,0.387022112,328.5217747
14/08/2013 20:30,15/08/2013 04:30,0.244090113,324.5433056
14/08/2013 21:00,15/08/2013 05:00,0.082151165,300.3475542
14/08/2013 21:30,15/08/2013 05:30,0.123768817,169.5636251
14/08/2013 22:00,15/08/2013 06:00,0.320999955,158.169281
14/08/2013 22:30,15/08/2013 06:30,0.516160761,156.9479512
14/08/2013 23:00,15/08/2013 07:00,0.67287472,157.2239981
14/08/2013 23:30,15/08/2013 07:30,0.771143103,157.8795272
15/08/2013 00:00,15/08/2013 08:00,0.816467958,158.487458
15/08/2013 00:30,15/08/2013 08:30,0.818814689,158.8489556
15/08/2013 01:00,15/08/2013 09:00,0.784405993,159.058207
15/08/2013 01:30,15/08/2013 09:30,0.717667662,159.2366257
15/08/2013 02:00,15/08/2013 10:00,0.622427577,159.5072035
15/08/2013 02:30,15/08/2013 10:30,0.501769579,160.1256063
15/08/2013 03:00,15/08/2013 11:00,0.358158538,161.8948135
15/08/2013 03:30,15/08/2013 11:30,0.195637309,169.320665
15/08/2013 04:00,15/08/2013 12:00,0.054539593,234.8335245
15/08/2013 04:30,15/08/2013 12:30,0.200406999,321.4629466
15/08/2013 05:00,15/08/2013 13:00,0.381155923,329.8436803
15/08/2013 05:30,15/08/2013 13:30,0.527412189,331.966369
15/08/2013 06:00,15/08/2013 14:00,0.62391443,332.3861024
15/08/2013 06:30,15/08/2013 14:30,0.670754349,332.2577129
15/08/2013 07:00,15/08/2013 15:00,0.674996147,331.9892531
15/08/2013 07:30,15/08/2013 15:30,0.644425225,331.6097671
15/08/2013 08:00,15/08/2013 16:00,0.585438947,331.151487
15/08/2013 08:30,15/08/2013 16:30,0.503181318,330.5430912
15/08/2013 09:00,15/08/2013 17:00,0.401914183,329.6965585
15/08/2013 09:30,15/08/2013 17:30,0.284920328,327.8653217
15/08/2013 10:00,15/08/2013 18:00,0.153934583,298.077942
15/08/2013 10:30,15/08/2013 18:30,0.029653987,253.2046546
15/08/2013 11:00,15/08/2013 19:00,0.148847616,162.6622314
15/08/2013 11:30,15/08/2013 19:30,0.296259812,157.6885087
15/08/2013 12:00,15/08/2013 20:00,0.42962032,157.1141299
15/08/2013 12:30,15/08/2013 20:30,0.531725963,157.3351423
15/08/2013 13:00,15/08/2013 21:00,0.58998971,157.7497165
15/08/2013 13:30,15/08/2013 21:30,0.60402801,158.206198
15/08/2013 14:00,15/08/2013 22:00,0.579690397,158.6087632
15/08/2013 14:30,15/08/2013 22:30,0.522680419,158.971175
15/08/2013 15:00,15/08/2013 23:00,0.437384609,159.4781842
15/08/2013 15:30,15/08/2013 23:30,0.327585441,160.5895415
15/08/2013 16:00,16/08/2013 00:00,0.197441568,164.3669104
15/08/2013 16:30,16/08/2013 00:30,0.058567342,192.7601777
15/08/2013 17:00,16/08/2013 01:00,0.118158373,316.9582098
15/08/2013 17:30,16/08/2013 01:30,0.264229135,328.2886521
15/08/2013 18:00,16/08/2013 02:00,0.390100663,331.178517
15/08/2013 18:30,16/08/2013 02:30,0.483445048,332.0069472
15/08/2013 19:00,16/08/2013 03:00,0.539540829,332.0229335
15/08/2013 19:30,16/08/2013 03:30,0.558713894,331.7229586
15/08/2013 20:00,16/08/2013 04:00,0.543993602,331.3044556
15/08/2013 20:30,16/08/2013 04:30,0.499313363,330.7551846
15/08/2013 21:00,16/08/2013 05:00,0.428235599,329.979782
15/08/2013 21:30,16/08/2013 05:30,0.333105297,328.4617244
15/08/2013 22:00,16/08/2013 06:00,0.214814952,324.3462104
15/08/2013 22:30,16/08/2013 06:30,0.078065319,306.5688188
15/08/2013 23:00,16/08/2013 07:00,0.099059958,173.1317223
15/08/2013 23:30,16/08/2013 07:30,0.265442788,158.9133018
16/08/2013 00:00,16/08/2013 08:00,0.433645934,156.9801764
16/08/2013 00:30,16/08/2013 08:30,0.578050408,156.9453128
16/08/2013 01:00,16/08/2013 09:00,0.678943091,157.4799705
16/08/2013 01:30,16/08/2013 09:30,0.734348528,158.0510612
16/08/2013 02:00,16/08/2013 10:00,0.750554495,158.4566108
16/08/2013 02:30,16/08/2013 10:30,0.732760737,158.7203951
16/08/2013 03:00,16/08/2013 11:00,0.684469208,158.9158396
16/08/2013 03:30,16/08/2013 11:30,0.60854266,159.1569526
