
1.0	-1297.0859541218288	1952.5974155026697	1810.168529321929	50
2.0	-967.0851790556698	1949.5756828849198	1891.6595709644246	50
3.0	-554.3603658573496	2120.143252250669	1959.6296493279156	50
4.0	-123.9966076155653	2180.489162421983	1998.4196494045505	50
5.0	260.9212815507869	2126.438286416613	2039.8343083170391	50
6.0	665.7212947732895	2103.019667725189	2071.8026491661967	50
7.0	1107.9308953693571	2116.2668359872664	2076.8987078248406	50
8.0	1548.1571561395297	2125.8846781016464	2096.1689768433866	50
9.0	2019.415773203347	2158.258537944084	2095.167784788646	50
10.0	2459.9423467756524	2157.369438122247	2137.185318070914	50


1.0	-0.6201461935362476	2454.8278563677163	1810.7322844982932	120
2.0	-0.4147150548055143	2404.438175658993	1846.2019467380826	54
3.0	-0.23303553333858712	2347.48172742822	1943.515296385504	26
4.0	0.0031436555518868925	2436.2908197531597	1974.0983004557368	105
2.0	-0.4147150548055571	2404.438175658617	1846.2019467380826	54
