时间,,
16/08/2013 10:00,0.79 ,149 
16/08/2013 10:10,0.78 ,160 
16/08/2013 10:20,0.77 ,139 
16/08/2013 10:30,0.75 ,157 
16/08/2013 10:40,0.76 ,163 
16/08/2013 10:50,0.63 ,176 
16/08/2013 11:00,0.70 ,159 
16/08/2013 11:10,0.60 ,164 
16/08/2013 11:20,0.61 ,173 
16/08/2013 11:30,0.55 ,145 
16/08/2013 11:40,0.43 ,157 
16/08/2013 11:50,0.30 ,167 
16/08/2013 12:00,0.32 ,187 
16/08/2013 12:10,0.22 ,200 
16/08/2013 12:20,0.24 ,198 
16/08/2013 12:30,0.23 ,171 
16/08/2013 12:40,0.33 ,167 
16/08/2013 12:50,0.15 ,191 
16/08/2013 13:00,0.08 ,231 
16/08/2013 13:10,0.27 ,118 
16/08/2013 13:20,0.05 ,17 
16/08/2013 13:30,0.18 ,27 
16/08/2013 13:40,0.25 ,333 
16/08/2013 13:50,0.38 ,347 
16/08/2013 14:00,0.48 ,353 
16/08/2013 14:10,0.63 ,327 
16/08/2013 14:20,0.64 ,330 
16/08/2013 14:30,0.65 ,356 
16/08/2013 14:40,0.73 ,351 
16/08/2013 14:50,0.71 ,343 
16/08/2013 15:00,0.77 ,344 
16/08/2013 15:10,0.70 ,357 
16/08/2013 15:20,0.83 ,354 
16/08/2013 15:30,0.86 ,5 
16/08/2013 15:40,0.82 ,0 
16/08/2013 15:50,0.79 ,356 
16/08/2013 16:00,0.86 ,0 
16/08/2013 16:10,0.81 ,4 
16/08/2013 16:20,0.87 ,3 
16/08/2013 16:30,0.93 ,2 
16/08/2013 16:40,0.84 ,5 
16/08/2013 16:50,0.68 ,5 
16/08/2013 17:00,0.65 ,8 
16/08/2013 17:10,0.63 ,8 
16/08/2013 17:20,0.58 ,351 
16/08/2013 17:30,0.77 ,4 
16/08/2013 17:40,0.37 ,28 
16/08/2013 17:50,0.60 ,340 
16/08/2013 18:00,0.67 ,10 
16/08/2013 18:10,0.16 ,7 
16/08/2013 18:20,0.29 ,30 
16/08/2013 18:30,0.37 ,356 
16/08/2013 18:40,0.48 ,2 
16/08/2013 18:50,0.40 ,349 
16/08/2013 19:00,0.36 ,354 
16/08/2013 19:10,0.34 ,345 
16/08/2013 19:20,0.21 ,10 
16/08/2013 19:30,0.28 ,100 
16/08/2013 19:40,0.04 ,50 
16/08/2013 19:50,0.17 ,134 
16/08/2013 20:00,0.20 ,160 
16/08/2013 20:10,0.24 ,190 
16/08/2013 20:20,0.51 ,132 
16/08/2013 20:30,0.63 ,141 
16/08/2013 20:40,0.72 ,144 
16/08/2013 20:50,0.85 ,147 
16/08/2013 21:00,0.74 ,172 
16/08/2013 21:10,0.70 ,171 
16/08/2013 21:20,0.85 ,189 
16/08/2013 21:30,1.17 ,152 
16/08/2013 21:40,0.90 ,158 
16/08/2013 21:50,0.78 ,178 
16/08/2013 22:00,0.81 ,154 
16/08/2013 22:10,0.77 ,187 
16/08/2013 22:20,0.97 ,164 
16/08/2013 22:30,1.06 ,156 
16/08/2013 22:40,0.94 ,139 
16/08/2013 22:50,0.89 ,154 
16/08/2013 23:00,0.84 ,174 
16/08/2013 23:10,0.80 ,174 
16/08/2013 23:20,0.88 ,159 
16/08/2013 23:30,0.80 ,155 
16/08/2013 23:40,0.67 ,168 
16/08/2013 23:50,0.78 ,174 
17/08/2013 00:00,0.67 ,176 
17/08/2013 00:10,0.46 ,157 
17/08/2013 00:20,0.51 ,178 
17/08/2013 00:30,0.39 ,150 
17/08/2013 00:40,0.32 ,183 
17/08/2013 00:50,0.26 ,182 
17/08/2013 01:00,0.30 ,183 
17/08/2013 01:10,0.25 ,128 
17/08/2013 01:20,0.27 ,231 
17/08/2013 01:30,0.27 ,109 
17/08/2013 01:40,0.16 ,54 
17/08/2013 01:50,0.09 ,95 
17/08/2013 02:00,0.09 ,243 
17/08/2013 02:10,0.11 ,138 
17/08/2013 02:20,0.29 ,16 
17/08/2013 02:30,0.29 ,346 
17/08/2013 02:40,0.43 ,344 
17/08/2013 02:50,0.52 ,2 
17/08/2013 03:00,0.73 ,347 
17/08/2013 03:10,0.53 ,356 
17/08/2013 03:20,0.55 ,2 
17/08/2013 03:30,0.70 ,3 
17/08/2013 03:40,0.72 ,6 
17/08/2013 03:50,0.87 ,351 
17/08/2013 04:00,0.79 ,356 
17/08/2013 04:10,0.83 ,358 
17/08/2013 04:20,0.90 ,0 
17/08/2013 04:30,1.03 ,0 
17/08/2013 04:40,1.04 ,0 
17/08/2013 04:50,0.96 ,3 
17/08/2013 05:00,0.98 ,0 
17/08/2013 05:10,0.97 ,359 
17/08/2013 05:20,1.01 ,6 
17/08/2013 05:30,1.12 ,356 
17/08/2013 05:40,0.95 ,358 
17/08/2013 05:50,1.00 ,356 
17/08/2013 06:00,0.94 ,357 
17/08/2013 06:10,0.77 ,1 
17/08/2013 06:20,0.82 ,357 
17/08/2013 06:30,0.77 ,4 
17/08/2013 06:40,0.73 ,5 
17/08/2013 06:50,0.70 ,5 
17/08/2013 07:00,0.25 ,326 
17/08/2013 07:10,0.19 ,346 
17/08/2013 07:20,0.44 ,350 
17/08/2013 07:30,0.41 ,350 
17/08/2013 07:40,0.40 ,12 
17/08/2013 07:50,0.44 ,19 
17/08/2013 08:00,0.29 ,30 
17/08/2013 08:10,0.11 ,84 
17/08/2013 08:20,0.19 ,30 
17/08/2013 08:30,0.12 ,72 
17/08/2013 08:40,0.35 ,163 
17/08/2013 08:50,0.43 ,160 
17/08/2013 09:00,0.49 ,164 
17/08/2013 09:10,0.53 ,168 
17/08/2013 09:20,0.71 ,160 
17/08/2013 09:30,0.61 ,170 
17/08/2013 09:40,0.76 ,171 
17/08/2013 09:50,0.81 ,165 
17/08/2013 10:00,0.86 ,155 
17/08/2013 10:10,0.64 ,165 
17/08/2013 10:20,0.79 ,167 
17/08/2013 10:30,0.96 ,166 
17/08/2013 10:40,0.86 ,178 
17/08/2013 10:50,0.91 ,168 
17/08/2013 11:00,0.79 ,157 
19/08/2013 14:00,1.22 ,164 
19/08/2013 14:10,1.49 ,173 
19/08/2013 14:20,1.33 ,185 
19/08/2013 14:30,1.33 ,183 
19/08/2013 14:40,1.11 ,179 
19/08/2013 14:50,1.07 ,176 
19/08/2013 15:00,1.14 ,185 
19/08/2013 15:10,0.93 ,169 
19/08/2013 15:20,0.91 ,181 
19/08/2013 15:30,0.78 ,194 
19/08/2013 15:40,0.70 ,178 
19/08/2013 15:50,0.66 ,173 
19/08/2013 16:00,0.37 ,193 
19/08/2013 16:10,0.41 ,183 
19/08/2013 16:20,0.34 ,193 
19/08/2013 16:30,0.21 ,186 
19/08/2013 16:40,0.14 ,209 
19/08/2013 16:50,0.18 ,222 
19/08/2013 17:00,0.21 ,353 
19/08/2013 17:10,0.17 ,357 
19/08/2013 17:20,0.21 ,317 
19/08/2013 17:30,0.39 ,325 
19/08/2013 17:40,0.66 ,356 
19/08/2013 17:50,0.58 ,349 
19/08/2013 18:00,0.70 ,350 
19/08/2013 18:10,0.87 ,347 
19/08/2013 18:20,1.03 ,347 
19/08/2013 18:30,1.03 ,6 
19/08/2013 18:40,0.95 ,355 
19/08/2013 18:50,1.07 ,347 
19/08/2013 19:00,1.11 ,1 
19/08/2013 19:10,0.90 ,350 
19/08/2013 19:20,1.00 ,2 
19/08/2013 19:30,1.04 ,349 
19/08/2013 19:40,1.09 ,356 
19/08/2013 19:50,1.31 ,344 
19/08/2013 20:00,1.10 ,9 
19/08/2013 20:10,1.23 ,5 
19/08/2013 20:20,1.19 ,4 
19/08/2013 20:30,1.14 ,349 
19/08/2013 20:40,1.23 ,9 
19/08/2013 20:50,1.10 ,4 
19/08/2013 21:00,1.08 ,353 
19/08/2013 21:10,0.89 ,352 
19/08/2013 21:20,0.78 ,348 
19/08/2013 21:30,0.80 ,3 
19/08/2013 21:40,0.70 ,359 
19/08/2013 21:50,0.80 ,347 
19/08/2013 22:00,0.69 ,0 
19/08/2013 22:10,0.60 ,352 
19/08/2013 22:20,0.48 ,354 
19/08/2013 22:30,0.40 ,351 
19/08/2013 22:40,0.25 ,16 
19/08/2013 22:50,0.25 ,337 
19/08/2013 23:00,0.18 ,312 
19/08/2013 23:10,0.22 ,301 
19/08/2013 23:20,0.66 ,271 
19/08/2013 23:30,0.18 ,210 
19/08/2013 23:40,0.52 ,151 
19/08/2013 23:50,0.64 ,165 
20/08/2013 00:00,0.74 ,181 
20/08/2013 00:10,0.88 ,168 
20/08/2013 00:20,1.09 ,176 
20/08/2013 00:30,1.13 ,188 
20/08/2013 00:40,1.44 ,186 
20/08/2013 00:50,1.34 ,180 
20/08/2013 01:00,1.47 ,191 
20/08/2013 01:10,1.37 ,188 
20/08/2013 01:20,1.31 ,164 
20/08/2013 01:30,1.53 ,184 
20/08/2013 01:40,1.07 ,192 
20/08/2013 01:50,1.48 ,170 
20/08/2013 02:00,1.28 ,180 
20/08/2013 02:10,1.41 ,166 
20/08/2013 02:20,1.41 ,180 
20/08/2013 02:30,1.58 ,173 
20/08/2013 02:40,1.46 ,179 
20/08/2013 02:50,1.46 ,178 
20/08/2013 03:00,1.28 ,180 
20/08/2013 03:10,1.02 ,182 
20/08/2013 03:20,1.07 ,176 
20/08/2013 03:30,1.03 ,197 
20/08/2013 03:40,0.95 ,201 
20/08/2013 03:50,0.89 ,159 
20/08/2013 04:00,0.76 ,170 
20/08/2013 04:10,0.60 ,186 
20/08/2013 04:20,0.67 ,189 
20/08/2013 04:30,0.44 ,174 
20/08/2013 04:40,0.37 ,183 
20/08/2013 04:50,0.26 ,173 
20/08/2013 05:00,0.02 ,178 
20/08/2013 05:10,0.19 ,196 
20/08/2013 05:20,0.10 ,329 
20/08/2013 05:30,0.18 ,291 
20/08/2013 05:40,0.33 ,6 
20/08/2013 05:50,0.42 ,352 
20/08/2013 06:00,0.77 ,355 
20/08/2013 06:10,0.89 ,355 
20/08/2013 06:20,0.93 ,342 
20/08/2013 06:30,1.03 ,2 
20/08/2013 06:40,1.02 ,0 
20/08/2013 06:50,0.97 ,1 
20/08/2013 07:00,1.13 ,346 
20/08/2013 07:10,1.26 ,19 
20/08/2013 07:20,1.25 ,352 
20/08/2013 07:30,1.25 ,355 
20/08/2013 07:40,1.30 ,357 
20/08/2013 07:50,1.10 ,348 
20/08/2013 08:00,1.17 ,356 
20/08/2013 08:10,1.25 ,356 
20/08/2013 08:20,1.04 ,6 
20/08/2013 08:30,1.21 ,344 
20/08/2013 08:40,1.37 ,346 
20/08/2013 08:50,1.19 ,3 
20/08/2013 09:00,1.09 ,348 
20/08/2013 09:10,1.09 ,333 
20/08/2013 09:20,1.09 ,353 
20/08/2013 09:30,0.82 ,341 
20/08/2013 09:40,0.89 ,6 
20/08/2013 09:50,0.75 ,349 
20/08/2013 10:00,0.70 ,345 
20/08/2013 10:10,0.66 ,353 
20/08/2013 10:20,0.62 ,13 
20/08/2013 10:30,0.51 ,355 
20/08/2013 10:40,0.42 ,351 
20/08/2013 10:50,0.34 ,10 
20/08/2013 11:00,0.28 ,5 
20/08/2013 11:10,0.20 ,301 
20/08/2013 11:20,0.27 ,330 
20/08/2013 11:30,0.18 ,266 
20/08/2013 11:40,0.23 ,279 
20/08/2013 11:50,0.34 ,268 
20/08/2013 12:00,0.46 ,150 
20/08/2013 12:10,0.65 ,158 
20/08/2013 12:20,0.85 ,182 
20/08/2013 12:30,0.94 ,180 
20/08/2013 12:40,1.11 ,176 
20/08/2013 12:50,1.24 ,179 
20/08/2013 13:00,1.37 ,179 
20/08/2013 13:10,1.48 ,178 
20/08/2013 13:20,1.44 ,178 
20/08/2013 13:30,1.44 ,170 
20/08/2013 13:40,1.12 ,192 
20/08/2013 13:50,1.20 ,177 
20/08/2013 14:00,1.23 ,174 
20/08/2013 14:10,1.44 ,177 
20/08/2013 14:20,1.38 ,189 
20/08/2013 14:30,1.55 ,167 
20/08/2013 14:40,1.37 ,185 
20/08/2013 14:50,1.47 ,191 
20/08/2013 15:00,1.42 ,181 
23/08/2013 10:00,1.40 ,2 
23/08/2013 10:10,1.35 ,355 
23/08/2013 10:20,1.34 ,352 
23/08/2013 10:30,1.29 ,12 
23/08/2013 10:40,1.36 ,4 
23/08/2013 10:50,1.23 ,346 
23/08/2013 11:00,1.15 ,4 
23/08/2013 11:10,1.22 ,355 
23/08/2013 11:20,1.18 ,354 
23/08/2013 11:30,1.08 ,346 
23/08/2013 11:40,1.07 ,8 
23/08/2013 11:50,0.90 ,353 
23/08/2013 12:00,0.74 ,350 
23/08/2013 12:10,0.57 ,359 
23/08/2013 12:20,0.55 ,354 
23/08/2013 12:30,0.45 ,328 
23/08/2013 12:40,0.43 ,313 
23/08/2013 12:50,0.38 ,3 
23/08/2013 13:00,0.19 ,345 
23/08/2013 13:10,0.10 ,258 
23/08/2013 13:20,0.10 ,197 
23/08/2013 13:30,0.13 ,280 
23/08/2013 13:40,0.57 ,233 
23/08/2013 13:50,0.26 ,43 
23/08/2013 14:00,0.77 ,165 
23/08/2013 14:10,1.03 ,176 
23/08/2013 14:20,1.24 ,177 
23/08/2013 14:30,1.38 ,177 
23/08/2013 14:40,1.42 ,196 
23/08/2013 14:50,1.55 ,180 
23/08/2013 15:00,1.51 ,173 
23/08/2013 15:10,1.66 ,171 
23/08/2013 15:20,1.56 ,183 
23/08/2013 15:30,1.51 ,176 
23/08/2013 15:40,1.44 ,167 
23/08/2013 15:50,1.45 ,177 
23/08/2013 16:00,1.54 ,178 
23/08/2013 16:10,1.49 ,177 
