时间,,,
16/08/2013 10:00,0.1,107,10
16/08/2013 10:10,0.1,32,10
16/08/2013 10:20,0.05,124,5
16/08/2013 10:30,0.08,322,8
16/08/2013 10:40,0.06,68,6
16/08/2013 10:50,0.09,135,9
16/08/2013 11:00,0.09,51,9
16/08/2013 11:10,0.09,357,9
16/08/2013 11:20,0.12,328,12
16/08/2013 11:30,0.07,263,7
16/08/2013 11:40,0.08,257,8
16/08/2013 11:50,0.18,357,18
16/08/2013 12:00,0.13,355,13
16/08/2013 12:10,0.26,14,26
16/08/2013 12:20,0.22,348,22
16/08/2013 12:30,0.19,349,19
16/08/2013 12:40,0.24,327,24
16/08/2013 12:50,0.19,359,19
16/08/2013 13:00,0.22,330,22
16/08/2013 13:10,0.26,328,26
16/08/2013 13:20,0.29,331,29
16/08/2013 13:30,0.43,351,43
16/08/2013 13:40,0.47,345,47
16/08/2013 13:50,0.4,348,40
16/08/2013 14:00,0.41,349,41
16/08/2013 14:10,0.34,352,34
16/08/2013 14:20,0.41,344,41
16/08/2013 14:30,0.42,345,42
16/08/2013 14:40,0.47,343,47
16/08/2013 14:50,0.58,340,58
16/08/2013 15:00,0.49,313,49
16/08/2013 15:10,0.44,315,44
16/08/2013 15:20,0.57,321,57
16/08/2013 15:30,0.48,314,48
16/08/2013 15:40,0.4,319,40
16/08/2013 15:50,0.59,311,59
16/08/2013 16:00,0.64,319,64
16/08/2013 16:10,0.6,312,60
16/08/2013 16:20,0.55,333,55
16/08/2013 16:30,0.53,332,53
16/08/2013 16:40,0.37,330,37
16/08/2013 16:50,0.4,339,40
16/08/2013 17:00,0.41,332,41
16/08/2013 17:10,0.34,324,34
16/08/2013 17:20,0.35,354,35
16/08/2013 17:30,0.3,336,30
16/08/2013 17:40,0.21,325,21
16/08/2013 17:50,0.21,350,21
16/08/2013 18:00,0.15,311,15
16/08/2013 18:10,0.11,316,11
16/08/2013 18:20,0.15,232,15
16/08/2013 18:30,0.17,160,17
16/08/2013 18:40,0.17,203,17
16/08/2013 18:50,0.08,159,8
16/08/2013 19:00,0.1,255,10
16/08/2013 19:10,0.02,177,2
16/08/2013 19:20,0.12,189,12
16/08/2013 19:30,0.22,163,22
16/08/2013 19:40,0.15,163,15
16/08/2013 19:50,0.22,146,22
16/08/2013 20:00,0.26,171,26
16/08/2013 20:10,0.17,145,17
16/08/2013 20:20,0.27,155,27
16/08/2013 20:30,0.07,311,7
16/08/2013 20:40,0.2,244,20
16/08/2013 20:50,0.01,156,1
16/08/2013 21:00,0.17,269,17
16/08/2013 21:10,0.23,328,23
16/08/2013 21:20,0.33,306,33
16/08/2013 21:30,0.26,338,26
16/08/2013 21:40,0.38,313,38
16/08/2013 21:50,0.31,324,31
16/08/2013 22:00,0.35,283,35
16/08/2013 22:10,0.27,198,27
16/08/2013 22:20,0.22,289,22
16/08/2013 22:30,0.32,330,32
16/08/2013 22:40,0.06,80,6
16/08/2013 22:50,0.09,23,9
16/08/2013 23:00,0.16,180,16
16/08/2013 23:10,0.19,357,19
16/08/2013 23:20,0.09,212,9
16/08/2013 23:30,0.07,355,7
16/08/2013 23:40,0.05,60,5
16/08/2013 23:50,0.21,326,21
17/08/2013 00:00,0.12,333,12
17/08/2013 00:10,0.05,350,5
17/08/2013 00:20,0.06,47,6
17/08/2013 00:30,0.15,74,15
17/08/2013 00:40,0.1,79,10
17/08/2013 00:50,0.05,95,5
17/08/2013 01:00,0.15,18,15
17/08/2013 01:10,0.19,2,19
17/08/2013 01:20,0.11,339,11
17/08/2013 01:30,0.1,350,10
17/08/2013 01:40,0.2,342,20
17/08/2013 01:50,0.2,14,20
17/08/2013 02:00,0.21,13,21
17/08/2013 02:10,0.22,355,22
17/08/2013 02:20,0.19,347,19
17/08/2013 02:30,0.25,353,25
17/08/2013 02:40,0.28,348,28
17/08/2013 02:50,0.31,346,31
17/08/2013 03:00,0.35,351,35
17/08/2013 03:10,0.39,345,39
17/08/2013 03:20,0.46,335,46
17/08/2013 03:30,0.29,305,29
17/08/2013 03:40,0.29,323,29
17/08/2013 03:50,0.29,341,29
17/08/2013 04:00,0.38,332,38
17/08/2013 04:10,0.44,336,44
17/08/2013 04:20,0.41,343,41
17/08/2013 04:30,0.6,329,60
17/08/2013 04:40,0.64,323,64
17/08/2013 04:50,0.61,322,61
17/08/2013 05:00,0.51,330,51
17/08/2013 05:10,0.54,326,54
17/08/2013 05:20,0.49,334,49
17/08/2013 05:30,0.35,325,35
17/08/2013 05:40,0.32,327,32
17/08/2013 05:50,0.19,317,19
17/08/2013 06:00,0.27,324,27
17/08/2013 06:10,0.25,319,25
17/08/2013 06:20,0.2,296,20
17/08/2013 06:30,0.11,298,11
17/08/2013 06:40,0.17,296,17
17/08/2013 06:50,0.11,246,11
17/08/2013 07:00,0.17,303,17
17/08/2013 07:10,0.06,343,6
17/08/2013 07:20,0.05,269,5
17/08/2013 07:30,0.1,183,10
17/08/2013 07:40,0.12,282,12
17/08/2013 07:50,0.04,232,4
17/08/2013 08:00,0.09,271,9
17/08/2013 08:10,0.08,143,8
17/08/2013 08:20,0.13,204,13
17/08/2013 08:30,0.15,181,15
17/08/2013 08:40,0.23,162,23
17/08/2013 08:50,0.08,172,8
17/08/2013 09:00,0.21,189,21
17/08/2013 09:10,0.22,154,22
17/08/2013 09:20,0.11,196,11
17/08/2013 09:30,0.2,186,20
17/08/2013 09:40,0.12,214,12
17/08/2013 09:50,0.23,331,23
17/08/2013 10:00,0.25,302,25
17/08/2013 10:10,0.21,330,21
17/08/2013 10:20,0.23,232,23
17/08/2013 10:30,0.26,305,26
17/08/2013 10:40,0.12,88,12
17/08/2013 10:50,0.06,87,6
17/08/2013 11:00,0.1,300,10
19/08/2013 14:00,0.34,348,34
19/08/2013 14:10,0.17,293,17
19/08/2013 14:20,0.17,214,17
19/08/2013 14:30,0.21,270,21
19/08/2013 14:40,0.14,300,14
19/08/2013 14:50,0.23,319,23
19/08/2013 15:00,0.28,13,28
19/08/2013 15:10,0.25,82,25
19/08/2013 15:20,0.26,24,26
19/08/2013 15:30,0.05,69,5
19/08/2013 15:40,0.19,9,19
19/08/2013 15:50,0.2,4,20
19/08/2013 16:00,0.19,349,19
19/08/2013 16:10,0.25,1,25
19/08/2013 16:20,0.26,322,26
19/08/2013 16:30,0.31,4,31
19/08/2013 16:40,0.32,348,32
19/08/2013 16:50,0.32,340,32
19/08/2013 17:00,0.42,349,42
19/08/2013 17:10,0.54,1,54
19/08/2013 17:20,0.67,343,67
19/08/2013 17:30,0.68,328,68
19/08/2013 17:40,0.7,346,70
19/08/2013 17:50,0.64,353,64
19/08/2013 18:00,0.72,354,72
19/08/2013 18:10,0.61,348,61
19/08/2013 18:20,0.83,0,83
19/08/2013 18:30,0.81,336,81
19/08/2013 18:40,0.95,340,95
