时间,,
20/08/2013 07:30,0.94 ,356 
20/08/2013 07:40,1.24 ,356 
20/08/2013 07:50,1.01 ,354 
20/08/2013 08:00,1.01 ,359 
20/08/2013 08:10,1.01 ,355 
20/08/2013 08:20,0.98 ,2 
20/08/2013 08:30,1.15 ,355 
20/08/2013 08:40,1.24 ,347 
20/08/2013 08:50,1.14 ,2 
20/08/2013 09:00,1.08 ,356 
20/08/2013 09:10,1.16 ,342 
20/08/2013 09:20,1.02 ,356 
20/08/2013 09:30,1.01 ,349 
20/08/2013 09:40,1.04 ,11 
20/08/2013 09:50,0.96 ,2 
20/08/2013 10:00,0.87 ,0 
20/08/2013 10:10,0.86 ,10 
20/08/2013 10:20,0.78 ,8 
20/08/2013 10:30,0.64 ,355 
20/08/2013 10:40,0.57 ,332 
20/08/2013 10:50,0.68 ,352 
20/08/2013 11:00,0.55 ,24 
20/08/2013 11:10,0.41 ,20 
20/08/2013 11:20,0.37 ,12 
20/08/2013 11:30,0.25 ,319 
20/08/2013 11:40,0.15 ,310 
20/08/2013 11:50,0.06 ,247 
20/08/2013 12:00,0.31 ,146 
20/08/2013 12:10,0.18 ,168 
20/08/2013 12:20,0.35 ,207 
20/08/2013 12:30,0.42 ,281 
20/08/2013 12:40,0.26 ,228 
20/08/2013 12:50,0.22 ,243 
20/08/2013 13:00,0.57 ,188 
20/08/2013 13:10,1.30 ,175 
20/08/2013 13:20,1.04 ,190 
20/08/2013 13:30,1.14 ,164 
20/08/2013 13:40,0.80 ,179 
20/08/2013 13:50,0.88 ,175 
20/08/2013 14:00,1.05 ,160 
20/08/2013 14:10,1.18 ,162 
20/08/2013 14:20,1.24 ,196 
20/08/2013 14:30,1.41 ,173 
20/08/2013 14:40,1.26 ,177 
20/08/2013 14:50,1.38 ,186 
20/08/2013 15:00,1.42 ,175 
23/08/2013 10:00,1.33 ,355 
23/08/2013 10:10,1.44 ,341 
23/08/2013 10:20,1.20 ,343 
23/08/2013 10:30,1.28 ,2 
23/08/2013 10:40,1.35 ,352 
23/08/2013 10:50,1.20 ,4 
23/08/2013 11:00,1.26 ,0 
23/08/2013 11:10,1.18 ,354 
23/08/2013 11:20,1.11 ,357 
23/08/2013 11:30,1.10 ,346 
23/08/2013 11:40,0.93 ,357 
23/08/2013 11:50,0.80 ,1 
23/08/2013 12:00,0.65 ,351 
23/08/2013 12:10,0.52 ,342 
23/08/2013 12:20,0.49 ,353 
23/08/2013 12:30,0.42 ,322 
23/08/2013 12:40,0.30 ,286 
23/08/2013 12:50,0.27 ,328 
23/08/2013 13:00,0.28 ,291 
23/08/2013 13:10,0.53 ,208 
23/08/2013 13:20,0.36 ,247 
23/08/2013 13:30,0.58 ,195 
23/08/2013 13:40,0.74 ,208 
23/08/2013 13:50,0.55 ,233 
23/08/2013 14:00,0.85 ,167 
23/08/2013 14:10,0.91 ,177 
23/08/2013 14:20,0.87 ,188 
23/08/2013 14:30,0.87 ,173 
23/08/2013 14:40,1.03 ,191 
23/08/2013 14:50,1.12 ,167 
23/08/2013 15:00,1.25 ,173 
23/08/2013 15:10,1.39 ,177 
23/08/2013 15:20,1.53 ,167 
23/08/2013 15:30,1.50 ,178 
23/08/2013 15:40,1.37 ,172 
23/08/2013 15:50,1.27 ,170 
23/08/2013 16:00,1.46 ,187 
