21/08/2013 12:59,-0.93
21/08/2013 13:59,-1.6
21/08/2013 14:59,-2.01
21/08/2013 15:59,-2.1
21/08/2013 16:59,-1.71
21/08/2013 17:59,-0.78
21/08/2013 18:59,0.41
21/08/2013 19:59,1.41
21/08/2013 20:59,1.96
21/08/2013 21:59,2.03
21/08/2013 22:59,1.67
21/08/2013 23:59,0.96
22/08/2013 00:59,0.1
22/08/2013 01:59,-0.69
22/08/2013 02:59,-1.28
22/08/2013 03:59,-1.63
22/08/2013 04:59,-1.57
22/08/2013 05:59,-0.94
22/08/2013 06:59,0.07
22/08/2013 07:59,1.05
22/08/2013 08:59,1.6
22/08/2013 09:59,1.66
22/08/2013 10:59,1.31
22/08/2013 11:59,0.62
22/08/2013 12:59,-0.26
22/08/2013 13:59,-1.09
22/08/2013 14:59,-1.69
22/08/2013 15:59,-2.04
22/08/2013 16:59,-2.01
22/08/2013 17:59,-1.43
22/08/2013 18:59,-0.37
22/08/2013 19:59,0.8
22/08/2013 20:59,1.65
22/08/2013 21:59,2
22/08/2013 22:59,1.88
22/08/2013 23:59,1.37
23/08/2013 00:59,0.58
23/08/2013 01:59,-0.28
23/08/2013 02:59,-1.01
23/08/2013 03:59,-1.51
23/08/2013 04:59,-1.73
23/08/2013 05:59,-1.47
23/08/2013 06:59,-0.65
23/08/2013 07:59,0.43
23/08/2013 08:59,1.31
23/08/2013 09:59,1.69
23/08/2013 10:59,1.61
23/08/2013 11:59,1.14
23/08/2013 12:59,0.4
23/08/2013 13:59,-0.46
23/08/2013 14:59,-1.19
23/08/2013 15:59,-1.69
23/08/2013 16:59,-1.91
23/08/2013 17:59,-1.71
23/08/2013 18:59,-0.98
23/08/2013 19:59,0.12
23/08/2013 20:59,1.13
23/08/2013 21:59,1.74
23/08/2013 22:59,1.87
23/08/2013 23:59,1.58
24/08/2013 00:59,0.95
24/08/2013 01:59,0.14
24/08/2013 02:59,-0.65
24/08/2013 03:59,-1.25
24/08/2013 04:59,-1.63
24/08/2013 05:59,-1.66
24/08/2013 06:59,-1.19
24/08/2013 07:59,-0.25
24/08/2013 08:59,0.75
24/08/2013 09:59,1.43
24/08/2013 10:59,1.64
24/08/2013 11:59,1.44
24/08/2013 12:59,0.88
24/08/2013 13:59,0.14
24/08/2013 14:59,-0.61
24/08/2013 15:59,-1.21
24/08/2013 16:59,-1.57
24/08/2013 17:59,-1.63
24/08/2013 18:59,-1.25
24/08/2013 19:59,-0.44
24/08/2013 20:59,0.54
24/08/2013 21:59,1.33
24/08/2013 22:59,1.67
24/08/2013 23:59,1.58
